link,round,home_team,away_team,result,home_position_all,away_position_all,home_winperc_all,away_winperc_all,home_position_home,away_position_home,home_winperc_home,away_winperc_home,home_position_away,away_position_away,home_winperc_away,away_winperc_away,home_form_1,home_form_2,home_form_3,home_form_4,home_form_5,away_form_1,away_form_2,away_form_3,away_form_4,away_form_5,home_previous,draw_previous,away_previous,odds_home,odds_draw,odds_away
https://footystats.org//croatia/nk-varazdin-vs-hnk-hajduk-split-h2h-stats#620128,20,Varaždin,Hajduk Split,Away,10,2,0.11,0.53,9,2,0.22,0.9,10,5,0.0,0.11,Draw,Draw,Lose,Lose,Win,Draw,Draw,Lose,Lose,Draw,0.0,0.0,1.0,6.84,3.89,1.45
https://footystats.org//croatia/nk-varazdin-vs-hnk-hajduk-split-h2h-stats#620128,20,Varaždin,Hajduk Split,Away,10,2,0.11,0.53,9,2,0.22,0.9,10,5,0.0,0.11,Draw,Draw,Lose,Lose,Win,Draw,Draw,Lose,Lose,Draw,0.0,0.0,1.0,5.4,3.91,1.55
https://footystats.org//croatia/nk-osijek-vs-nk-slaven-belupo-koprivnica-h2h-stats#620123,19,Osijek,Slaven Koprivnica,Home,4,7,0.44,0.28,3,7,0.78,0.44,6,9,0.11,0.11,Win,Win,Win,Win,Draw,Lose,Win,Draw,Win,Lose,0.46,0.19,0.35,1.35,4.42,8.17
https://footystats.org//croatia/nk-osijek-vs-nk-slaven-belupo-koprivnica-h2h-stats#620123,19,Osijek,Slaven Koprivnica,Home,4,7,0.44,0.28,3,7,0.78,0.44,6,9,0.11,0.11,Win,Win,Win,Win,Draw,Lose,Win,Draw,Win,Lose,0.46,0.19,0.35,1.56,3.72,5.78
https://footystats.org//croatia/gnk-dinamo-zagreb-vs-nk-lokomotiva-zagreb-h2h-stats#620124,19,Dinamo Zagreb,Lokomotiva Zagreb,Home,1,6,0.76,0.44,3,4,0.88,0.67,1,4,0.67,0.22,Lose,Win,Draw,Draw,Win,Lose,Win,Lose,Win,Win,0.85,0.07,0.08,1.29,4.91,9.76
https://footystats.org//croatia/gnk-dinamo-zagreb-vs-nk-lokomotiva-zagreb-h2h-stats#620124,19,Dinamo Zagreb,Lokomotiva Zagreb,Home,1,6,0.76,0.44,3,4,0.88,0.67,1,4,0.67,0.22,Lose,Win,Draw,Draw,Win,Lose,Win,Lose,Win,Win,0.85,0.07,0.08,1.18,6.02,13.82
https://footystats.org//croatia/hnk-rijeka-vs-nk-varazdin-h2h-stats#620125,19,Rijeka,Varaždin,Home,3,10,0.53,0.11,7,8,0.33,0.22,2,10,0.75,0.0,Win,Lose,Lose,Draw,Draw,Lose,Lose,Lose,Lose,Draw,1.0,0.0,0.0,1.15,6.67,14.01
https://footystats.org//croatia/hnk-rijeka-vs-nk-varazdin-h2h-stats#620125,19,Rijeka,Varaždin,Home,3,10,0.53,0.11,7,8,0.33,0.22,2,10,0.75,0.0,Win,Lose,Lose,Draw,Draw,Lose,Lose,Lose,Lose,Draw,1.0,0.0,0.0,1.25,5.32,10.38
https://footystats.org//croatia/hnk-gorica-vs-nk-inter-zapresic-h2h-stats#620122,19,Gorica,Inter Zaprešić,Draw,6,10,0.44,0.11,5,10,0.56,0.11,3,7,0.33,0.11,Win,Lose,Win,Win,Win,Lose,Lose,Lose,Win,Win,0.5,0.33,0.17,1.38,4.53,6.91
https://footystats.org//croatia/hnk-gorica-vs-nk-inter-zapresic-h2h-stats#620122,19,Gorica,Inter Zaprešić,Draw,6,10,0.44,0.11,5,10,0.56,0.11,3,7,0.33,0.11,Win,Lose,Win,Win,Win,Lose,Lose,Lose,Win,Win,0.5,0.33,0.17,2.26,3.40,2.86
https://footystats.org//croatia/hnk-hajduk-split-vs-nk-istra-1961-h2h-stats#620126,19,Hajduk Split,Istra 1961,Home,3,9,0.5,0.11,2,9,0.89,0.11,5,8,0.11,0.11,Lose,Win,Win,Win,Win,Lose,Lose,Draw,Lose,Win,0.69,0.15,0.15,1.2,5.79,11.85
https://footystats.org//croatia/hnk-hajduk-split-vs-nk-istra-1961-h2h-stats#620126,19,Hajduk Split,Istra 1961,Home,3,9,0.5,0.11,2,9,0.89,0.11,5,8,0.11,0.11,Lose,Win,Win,Win,Win,Lose,Lose,Draw,Lose,Win,0.69,0.15,0.15,1.24,5.53,10.37
